Aula,SSID,BSSID,Intensity,Quality
q4-1003,eduroam,94:64:24:0a:48:d0,-84,29
q4-1003,eduroam,34:fc:b9:19:7f:c0,-85,26
q4-1003,UAB,94:64:24:0e:1c:a0,-85,26
q4-1003,UAB,34:fc:b9:19:87:81,-85,26
q4-1003,UAB,34:fc:b9:19:87:91,-86,24
q4-1003,eduroam,94:64:24:0e:1c:a1,-86,24
q4-1003,UAB,34:fc:b9:19:82:61,-86,24
q4-1003,eduroam,34:fc:b9:19:87:80,-86,24
q4-1003,eduroam,34:fc:b9:19:87:90,-87,22
q4-1003,UAB,94:64:24:0b:79:b1,-87,22
q4-1003,eduroam,34:fc:b9:19:7c:c0,-87,22
q4-1003,eduroam,34:fc:b9:19:88:00,-87,22
q4-1003,UAB,94:64:24:0d:37:30,-87,22
q4-1003,UAB,34:fc:b9:19:88:01,-87,22
q4-1003,eduroam,94:64:24:0b:79:b0,-88,20
q4-1003,UAB,34:fc:b9:19:7f:21,-88,20
q4-1003,UAB,34:fc:b9:19:7c:c1,-88,20
q4-1003,UAB,bc:9f:e4:15:db:70,-89,18
q4-1003,eduroam,bc:9f:e4:15:db:71,-89,18
q4-1003,UAB,34:fc:b9:19:7f:31,-89,18
q4-1003,UAB,34:fc:b9:19:7e:11,-89,18
q4-1003,UAB,34:fc:b9:19:82:c0,-89,18
q4-1003,UAB,34:fc:b9:19:7f:c1,-90,16
q4-1003,eduroam,34:fc:b9:19:82:c1,-90,16
q4-1003,eduroam,34:fc:b9:19:7f:20,-90,16
q4-1003,UAB,80:8d:b7:0c:99:90,-90,16
q4-1003,eduroam,80:8d:b7:0c:99:91,-90,16
q4-1003,UAB,94:64:24:0a:48:d1,-91,14
q4-1003,UAB,94:64:24:0a:48:f1,-91,14
q4-1003,UAB,34:fc:b9:19:80:80,-91,14
q4-1003,UAB,34:fc:b9:19:88:11,-93,11
q4-1009,eduroam,94:64:24:0e:1c:a1,-46,90
q4-1009,UAB,94:64:24:0e:1c:a0,-55,87
q4-1009,UAB,34:fc:b9:19:87:81,-53,86
q4-1009,eduroam,34:fc:b9:19:87:80,-54,86
q4-1009,UAB,34:fc:b9:19:87:91,-58,83
q4-1009,eduroam,34:fc:b9:19:87:90,-58,83
q4-1009,UAB,94:64:24:0e:1c:80,-59,83
q4-1009,eduroam,94:64:24:0e:1c:81,-58,83
q4-1009,UAB,34:fc:b9:19:7f:c1,-70,67
q4-1009,UAB,34:fc:b9:19:7e:01,-71,65
q4-1009,UAB,94:64:24:0d:30:11,-72,62
q4-1009,eduroam,34:fc:b9:19:7e:10,-73,60
q4-1009,UAB,34:fc:b9:19:7e:11,-73,60
q4-1009,eduroam,34:fc:b9:19:7e:00,-73,60
q4-1009,eduroam,94:64:24:0b:79:b0,-74,57
q4-1009,UAB,94:64:24:0b:79:b1,-74,57
q4-1009,eduroam,94:64:24:0d:30:30,-75,53
q4-1009,UAB,94:64:24:0d:30:31,-75,53
q4-1009,eduroam,94:64:24:0d:30:10,-75,53
q4-1009,UAB,80:8d:b7:0c:99:80,-81,35
q4-1009,UAB,bc:9f:e4:15:f5:d0,-86,24
q4-1009,eduroam,94:64:24:0b:79:d0,-86,24
q4-1009,UAB,94:64:24:0b:79:d1,-86,24
q4-1009,eduroam,34:fc:b9:19:7f:c0,-86,24
q4-1009,eduroam,80:8d:b7:0c:99:81,-87,22
q4-1009,eduroam,bc:9f:e4:15:f5:c1,-87,22
q4-1009,eduroam,bc:9f:e4:15:f5:d1,-88,20
q4-1009,eduroam,34:fc:b9:19:7f:d0,-89,18
q4-1009,UAB,34:fc:b9:19:7f:d1,-90,16
q4-1009,eduroam,94:64:24:0c:c0:d0,-90,16
q4-1009,eduroam,94:64:24:0e:83:10,-91,14
q4-1009,UAB,94:64:24:0c:c0:d1,-91,14
q4-1009,eduroam,94:64:24:0e:1c:a1,-42,92
q4-1009,UAB,94:64:24:0e:1c:80,-42,92
q4-1009,eduroam,94:64:24:0e:1c:81,-42,92
q4-1009,UAB,34:fc:b9:19:87:81,-47,90
q4-1009,eduroam,34:fc:b9:19:87:80,-46,90
q4-1009,UAB,34:fc:b9:19:87:91,-49,88
q4-1009,eduroam,34:fc:b9:19:87:90,-49,88
q4-1009,UAB,94:64:24:0e:1c:a0,-50,88
q4-1009,UAB,34:fc:b9:19:7e:01,-58,83
q4-1009,eduroam,34:fc:b9:19:7e:00,-60,82
q4-1009,eduroam,34:fc:b9:19:7e:10,-65,80
q4-1009,UAB,34:fc:b9:19:7e:11,-66,78
q4-1009,eduroam,94:64:24:0d:30:10,-70,67
q4-1009,UAB,94:64:24:0d:30:11,-71,65
q4-1009,eduroam,34:fc:b9:19:7f:c0,-72,62
q4-1009,UAB,34:fc:b9:19:7f:c1,-74,57
q4-1009,eduroam,94:64:24:0b:79:b0,-78,43
q4-1009,UAB,94:64:24:0b:79:b1,-78,43
q4-1009,eduroam,94:64:24:0d:30:30,-78,43
q4-1009,UAB,94:64:24:0d:30:31,-78,43
q4-1009,eduroam,94:64:24:0b:79:d0,-80,38
q4-1009,UAB,94:64:24:0b:79:d1,-80,38
q4-1009,UAB,80:8d:b7:0c:99:80,-81,35
q4-1009,eduroam,80:8d:b7:0c:99:81,-87,22
q4-1009,eduroam,bc:9f:e4:15:f5:c1,-87,22
q4-1009,eduroam,bc:9f:e4:15:f5:d1,-88,20
q4-1009,UAB,bc:9f:e4:15:f5:d0,-89,18
q4-1009,eduroam,34:fc:b9:19:7f:d0,-89,18
q4-1009,UAB,34:fc:b9:19:7f:d1,-90,16
q4-1009,eduroam,94:64:24:0e:83:10,-91,14
q4-1009,eduroam,94:64:24:0c:c0:d0,-91,14
q4-1009,UAB,94:64:24:0c:c0:d1,-91,14
q4-1009,UAB,34:fc:b9:19:87:91,-44,91
q4-1009,eduroam,34:fc:b9:19:87:90,-46,90
q4-1009,UAB,94:64:24:0e:1c:a0,-55,88
q4-1009,UAB,34:fc:b9:19:87:81,-50,88
q4-1009,eduroam,34:fc:b9:19:87:80,-50,88
q4-1009,eduroam,94:64:24:0e:1c:a1,-52,87
q4-1009,UAB,94:64:24:0e:1c:80,-58,83
q4-1009,eduroam,94:64:24:0e:1c:81,-59,83
q4-1009,UAB,94:64:24:0d:30:11,-63,81
q4-1009,eduroam,94:64:24:0d:30:10,-66,78
q4-1009,eduroam,34:fc:b9:19:7e:10,-68,72
q4-1009,UAB,34:fc:b9:19:7e:11,-68,72
q4-1009,UAB,34:fc:b9:19:7e:01,-68,72
q4-1009,eduroam,34:fc:b9:19:7e:00,-69,70
q4-1009,eduroam,34:fc:b9:19:7f:c0,-71,65
q4-1009,eduroam,94:64:24:0b:79:b0,-72,62
q4-1009,UAB,94:64:24:0b:79:b1,-72,62
q4-1009,UAB,94:64:24:0d:30:31,-72,62
q4-1009,eduroam,94:64:24:0d:30:30,-73,60
q4-1009,eduroam,94:64:24:0b:79:d0,-74,57
q4-1009,UAB,94:64:24:0b:79:d1,-74,57
q4-1009,UAB,34:fc:b9:19:7f:c1,-74,57
q4-1009,eduroam,34:fc:b9:19:7f:d0,-77,46
q4-1009,UAB,34:fc:b9:19:7f:d1,-77,46
q4-1009,eduroam,80:8d:b7:0c:99:81,-86,24
q4-1009,eduroam,94:64:24:0c:c0:d0,-89,18
q4-1009,UAB,94:64:24:0c:c0:d1,-89,18
q4-1009,UAB,80:8d:b7:0c:99:80,-90,16
q4-1009,eduroam,bc:9f:e4:15:f5:d1,-91,14
q4-1009,UAB,bc:9f:e4:15:f5:d0,-91,14
q4-1009,eduroam,94:64:24:0e:83:10,-91,14
q4-1009,UAB,34:fc:b9:19:87:91,-46,90
q4-1009,eduroam,34:fc:b9:19:87:90,-46,90
q4-1009,UAB,34:fc:b9:19:87:81,-48,89
q4-1009,eduroam,34:fc:b9:19:87:80,-49,88
q4-1009,eduroam,94:64:24:0e:1c:a1,-53,86
q4-1009,UAB,94:64:24:0e:1c:80,-53,86
q4-1009,eduroam,94:64:24:0e:1c:81,-54,86
q4-1009,UAB,94:64:24:0e:1c:a0,-60,83
q4-1009,eduroam,94:64:24:0d:30:10,-66,78
q4-1009,UAB,94:64:24:0d:30:11,-66,78
q4-1009,eduroam,94:64:24:0d:30:30,-70,67
q4-1009,UAB,94:64:24:0d:30:31,-70,67
q4-1009,eduroam,34:fc:b9:19:7f:c0,-71,65
q4-1009,UAB,94:64:24:0b:79:b1,-72,62
q4-1009,eduroam,34:fc:b9:19:7e:00,-73,60
q4-1009,UAB,34:fc:b9:19:7e:01,-74,57
q4-1009,UAB,34:fc:b9:19:7f:c1,-74,57
q4-1009,eduroam,94:64:24:0b:79:b0,-75,53
q4-1009,eduroam,94:64:24:0b:79:d0,-78,43
q4-1009,UAB,94:64:24:0b:79:d1,-78,43
q4-1009,eduroam,34:fc:b9:19:7e:10,-84,29
q4-1009,UAB,34:fc:b9:19:7e:11,-84,29
q4-1009,eduroam,80:8d:b7:0c:99:81,-86,24
q4-1009,UAB,94:64:24:0c:c0:d1,-87,22
q4-1009,eduroam,94:64:24:0c:c0:d0,-88,20
q4-1009,UAB,80:8d:b7:0c:99:80,-90,16
q4-1009,eduroam,bc:9f:e4:15:f5:d1,-91,14
q4-1009,UAB,bc:9f:e4:15:f5:d0,-91,14
q4-1009,eduroam,94:64:24:0e:83:10,-91,14
q4-1009,eduroam,34:fc:b9:19:7f:d0,-92,13
q4-1009,UAB,34:fc:b9:19:7f:d1,-92,13
q4-1009,UAB,34:fc:b9:19:87:91,-43,92
q4-1009,eduroam,34:fc:b9:19:87:90,-43,92
q4-1009,UAB,34:fc:b9:19:87:81,-45,91
q4-1009,eduroam,34:fc:b9:19:87:80,-45,91
q4-1009,eduroam,94:64:24:0e:1c:a1,-48,89
q4-1009,UAB,94:64:24:0e:1c:80,-48,89
q4-1009,eduroam,94:64:24:0e:1c:81,-48,89
q4-1009,UAB,94:64:24:0e:1c:a0,-53,84
q4-1009,UAB,94:64:24:0d:30:11,-62,81
q4-1009,eduroam,94:64:24:0d:30:30,-64,80
q4-1009,UAB,94:64:24:0d:30:31,-64,80
q4-1009,eduroam,94:64:24:0d:30:10,-67,75
q4-1009,eduroam,34:fc:b9:19:7f:c0,-71,65
q4-1009,eduroam,94:64:24:0b:79:b0,-72,62
q4-1009,eduroam,34:fc:b9:19:7e:10,-73,60
q4-1009,UAB,34:fc:b9:19:7e:11,-73,60
q4-1009,eduroam,34:fc:b9:19:7e:00,-73,60
q4-1009,UAB,94:64:24:0b:79:b1,-73,60
q4-1009,UAB,34:fc:b9:19:7e:01,-74,57
q4-1009,UAB,34:fc:b9:19:7f:c1,-74,57
q4-1009,UAB,94:64:24:0c:c0:b1,-80,38
q4-1009,eduroam,94:64:24:0b:79:d0,-80,38
q4-1009,UAB,94:64:24:0b:79:d1,-81,35
q4-1009,eduroam,34:fc:b9:19:7f:d0,-81,35
q4-1009,UAB,34:fc:b9:19:7f:d1,-81,35
q4-1009,eduroam,94:64:24:0c:c0:d0,-83,31
q4-1009,UAB,94:64:24:0c:c0:d1,-83,31
q4-1009,eduroam,80:8d:b7:0c:99:81,-86,24
q4-1009,eduroam,94:64:24:0e:83:10,-87,22
q4-1009,UAB,80:8d:b7:0c:99:80,-90,16
q4-1009,eduroam,bc:9f:e4:15:f5:d1,-91,14
q4-1009,UAB,bc:9f:e4:15:f5:d0,-91,14
q4-0011,eduroam,bc:9f:e4:15:f5:d1,-52,87
q4-0011,UAB,bc:9f:e4:15:f5:d0,-55,85
q4-0011,eduroam,94:64:24:0b:79:b0,-60,82
q4-0011,UAB,94:64:24:0b:79:b1,-61,82
q4-0011,eduroam,34:fc:b9:19:7f:c0,-65,80
q4-0011,UAB,94:64:24:0e:1c:80,-65,80
q4-0011,UAB,34:fc:b9:19:7f:c1,-66,78
q4-0011,eduroam,94:64:24:0e:1c:81,-66,78
q4-0011,eduroam,94:64:24:0b:79:d0,-70,67
q4-0011,UAB,94:64:24:0b:79:d1,-70,67
q4-0011,UAB,94:64:24:0e:1c:a0,-70,67
q4-0011,eduroam,94:64:24:0e:1c:a1,-70,67
q4-0011,eduroam,34:fc:b9:19:7f:d0,-71,65
q4-0011,UAB,34:fc:b9:19:7f:d1,-71,65
q4-0011,eduroam,34:fc:b9:19:7e:00,-72,62
q4-0011,UAB,34:fc:b9:19:7e:01,-72,62
q4-0011,UAB,34:fc:b9:19:87:81,-74,57
q4-0011,eduroam,34:fc:b9:19:87:80,-74,57
q4-0011,eduroam,80:8d:b7:0c:99:81,-76,50
q4-0011,UAB,80:8d:b7:0c:99:80,-77,46
q4-0011,UAB,94:64:24:0b:c6:00,-80,38
q4-0011,UAB,34:fc:b9:19:87:91,-81,35
q4-0011,eduroam,34:fc:b9:19:87:90,-81,35
q4-0011,UAB,94:64:24:0e:83:11,-83,31
q4-0011,UAB,94:64:24:0c:71:f1,-84,29
q4-0011,eduroam,94:64:24:0c:71:f0,-84,29
q4-0011,eduroam,34:fc:b9:19:7e:10,-84,29
q4-0011,UAB,34:fc:b9:19:7e:11,-84,29
q4-0011,UAB,94:64:24:0e:83:31,-86,24
q4-0011,UAB,34:fc:b9:19:84:50,-87,22
q4-0011,eduroam,94:64:24:0e:83:30,-87,22
q4-0011,UAB,34:fc:b9:19:7b:80,-87,22
q4-0011,eduroam,34:fc:b9:19:84:51,-88,20
q4-0011,UAB,34:fc:b9:19:7b:e1,-88,20
q4-0011,UAB,80:8d:b7:0c:99:90,-88,20
q4-0011,eduroam,80:8d:b7:0c:99:91,-89,18
q4-0011,eduroam,94:64:24:0d:37:31,-89,18
q4-0011,UAB,94:64:24:16:6a:c1,-90,16
q4-0011,UAB,34:fc:b9:19:71:20,-90,16
q4-0011,UAB,34:fc:b9:19:84:40,-90,16
q4-0011,UAB,94:64:24:0d:37:30,-94,10
q4-0011,eduroam,bc:9f:e4:15:f5:c1,-43,92
q4-0011,eduroam,bc:9f:e4:15:f5:d1,-42,92
q4-0011,UAB,bc:9f:e4:15:f5:c0,-44,91
q4-0011,UAB,bc:9f:e4:15:f5:d0,-45,89
q4-0011,UAB,94:64:24:0e:1c:80,-65,80
q4-0011,UAB,34:fc:b9:19:7f:c1,-66,78
q4-0011,eduroam,94:64:24:0e:1c:81,-66,78
q4-0011,UAB,94:64:24:0b:79:d1,-68,72
q4-0011,eduroam,34:fc:b9:19:7e:00,-68,72
q4-0011,eduroam,94:64:24:0b:79:d0,-69,70
q4-0011,UAB,34:fc:b9:19:7e:01,-69,70
q4-0011,UAB,94:64:24:0b:79:b1,-75,53
q4-0011,UAB,94:64:24:0e:1c:a0,-75,53
q4-0011,eduroam,94:64:24:0e:1c:a1,-75,53
q4-0011,UAB,34:fc:b9:19:7f:d1,-78,43
q4-0011,UAB,94:64:24:0e:83:11,-79,40
q4-0011,eduroam,34:fc:b9:19:7f:d0,-79,40
q4-0011,eduroam,94:64:24:0b:79:b0,-79,40
q4-0011,UAB,94:64:24:0b:c6:00,-80,38
q4-0011,eduroam,34:fc:b9:19:7e:10,-80,38
q4-0011,UAB,34:fc:b9:19:7e:11,-80,38
q4-0011,eduroam,34:fc:b9:19:7f:c0,-80,38
q4-0011,UAB,34:fc:b9:19:87:81,-81,35
q4-0011,eduroam,34:fc:b9:19:87:80,-82,33
q4-0011,UAB,94:64:24:0c:71:f1,-84,29
q4-0011,eduroam,94:64:24:0c:71:f0,-84,29
q4-0011,eduroam,80:8d:b7:0c:99:81,-85,26
q4-0011,UAB,34:fc:b9:19:87:91,-85,26
q4-0011,eduroam,34:fc:b9:19:87:90,-85,26
q4-0011,UAB,94:64:24:0e:83:31,-86,24
q4-0011,UAB,80:8d:b7:0c:99:80,-86,24
q4-0011,UAB,34:fc:b9:19:84:50,-87,22
q4-0011,eduroam,94:64:24:0e:83:30,-87,22
q4-0011,UAB,34:fc:b9:19:7b:80,-87,22
q4-0011,eduroam,94:64:24:0e:83:10,-88,20
q4-0011,eduroam,34:fc:b9:19:84:51,-88,20
q4-0011,UAB,34:fc:b9:19:7b:e1,-88,20
q4-0011,UAB,80:8d:b7:0c:99:90,-88,20
q4-0011,eduroam,80:8d:b7:0c:99:91,-89,18
q4-0011,eduroam,94:64:24:0d:37:31,-89,18
q4-0011,UAB,94:64:24:16:6a:c1,-90,16
q4-0011,UAB,34:fc:b9:19:71:20,-90,16
q4-0011,UAB,34:fc:b9:19:84:40,-90,16
q4-0011,eduroam,34:fc:b9:19:84:41,-91,14
q4-0011,UAB,94:64:24:0d:30:11,-93,11
q4-0011,UAB,94:64:24:0d:37:30,-94,10
q4-0011,eduroam,bc:9f:e4:15:f5:c1,-41,93
q4-0011,UAB,bc:9f:e4:15:f5:c0,-44,91
q4-0011,eduroam,bc:9f:e4:15:f5:d1,-52,87
q4-0011,UAB,bc:9f:e4:15:f5:d0,-55,86
q4-0011,eduroam,34:fc:b9:19:7e:00,-65,80
q4-0011,UAB,94:64:24:0e:1c:80,-65,80
q4-0011,UAB,34:fc:b9:19:7f:c1,-66,78
q4-0011,eduroam,94:64:24:0e:1c:81,-66,78
q4-0011,UAB,34:fc:b9:19:7e:01,-67,75
q4-0011,eduroam,94:64:24:0b:79:d0,-70,67
q4-0011,eduroam,34:fc:b9:19:7e:10,-70,67
q4-0011,UAB,34:fc:b9:19:7e:11,-70,67
q4-0011,UAB,94:64:24:0b:79:d1,-71,65
q4-0011,eduroam,34:fc:b9:19:7f:c0,-74,57
q4-0011,eduroam,34:fc:b9:19:7f:d0,-75,53
q4-0011,UAB,34:fc:b9:19:7f:d1,-75,53
q4-0011,UAB,94:64:24:0e:83:11,-79,40
q4-0011,eduroam,80:8d:b7:0c:99:81,-79,40
q4-0011,eduroam,94:64:24:0b:79:b0,-79,40
q4-0011,UAB,94:64:24:0b:79:b1,-79,40
q4-0011,UAB,80:8d:b7:0c:99:80,-80,38
q4-0011,UAB,34:fc:b9:19:87:81,-81,35
q4-0011,UAB,94:64:24:0e:1c:a0,-82,33
q4-0011,eduroam,34:fc:b9:19:87:80,-82,33
q4-0011,eduroam,94:64:24:0e:1c:a1,-83,31
q4-0011,UAB,94:64:24:0e:83:31,-86,24
q4-0011,UAB,34:fc:b9:19:84:50,-87,22
q4-0011,eduroam,94:64:24:0e:83:30,-87,22
q4-0011,UAB,34:fc:b9:19:7b:80,-87,22
q4-0011,eduroam,94:64:24:0e:83:10,-88,20
q4-0011,eduroam,34:fc:b9:19:84:51,-88,20
q4-0011,UAB,80:8d:b7:0c:99:90,-88,20
q4-0011,eduroam,80:8d:b7:0c:99:91,-89,18
q4-0011,eduroam,94:64:24:0d:37:31,-89,18
q4-0011,eduroam,34:fc:b9:19:87:90,-89,18
q4-0011,UAB,34:fc:b9:19:84:40,-90,16
q4-0011,UAB,34:fc:b9:19:87:91,-90,16
q4-0011,UAB,34:fc:b9:19:7b:90,-91,14
q4-0011,eduroam,34:fc:b9:19:84:41,-91,14
q4-0011,eduroam,34:fc:b9:19:7b:91,-92,13
q4-0011,UAB,94:64:24:0d:30:11,-93,11
q4-0011,UAB,bc:9f:e4:15:f5:c0,-47,90
q4-0011,eduroam,bc:9f:e4:15:f5:c1,-47,90
q4-0011,eduroam,bc:9f:e4:15:f5:d1,-51,87
q4-0011,UAB,bc:9f:e4:15:f5:d0,-57,83
q4-0011,eduroam,34:fc:b9:19:7e:00,-65,80
q4-0011,UAB,94:64:24:0e:1c:80,-65,80
q4-0011,UAB,34:fc:b9:19:7f:c1,-66,78
q4-0011,eduroam,94:64:24:0e:1c:81,-66,78
q4-0011,UAB,34:fc:b9:19:7e:01,-67,75
q4-0011,eduroam,34:fc:b9:19:7e:10,-73,60
q4-0011,UAB,34:fc:b9:19:7e:11,-73,60
q4-0011,eduroam,34:fc:b9:19:7f:c0,-74,57
q4-0011,eduroam,94:64:24:0b:79:d0,-76,50
q4-0011,UAB,94:64:24:0b:79:d1,-76,50
q4-0011,UAB,94:64:24:0e:83:11,-79,40
q4-0011,eduroam,80:8d:b7:0c:99:81,-79,40
q4-0011,eduroam,94:64:24:0b:79:b0,-79,40
q4-0011,UAB,94:64:24:0b:79:b1,-79,40
q4-0011,eduroam,34:fc:b9:19:7f:d0,-80,38
q4-0011,UAB,34:fc:b9:19:7f:d1,-80,38
q4-0011,UAB,80:8d:b7:0c:99:80,-80,38
q4-0011,UAB,34:fc:b9:19:87:81,-81,35
q4-0011,eduroam,34:fc:b9:19:87:80,-82,33
q4-0011,UAB,94:64:24:0e:83:31,-86,24
q4-0011,UAB,34:fc:b9:19:84:50,-87,22
q4-0011,eduroam,94:64:24:0e:83:30,-87,22
q4-0011,UAB,34:fc:b9:19:7b:80,-87,22
q4-0011,eduroam,94:64:24:0e:83:10,-88,20
q4-0011,eduroam,34:fc:b9:19:84:51,-88,20
q4-0011,UAB,80:8d:b7:0c:99:90,-88,20
q4-0011,UAB,94:64:24:0e:1c:a0,-88,20
q4-0011,eduroam,80:8d:b7:0c:99:91,-89,18
q4-0011,eduroam,94:64:24:0d:37:31,-89,18
q4-0011,eduroam,34:fc:b9:19:87:90,-89,18
q4-0011,eduroam,94:64:24:0e:1c:a1,-89,18
q4-0011,UAB,34:fc:b9:19:84:40,-90,16
q4-0011,UAB,34:fc:b9:19:87:91,-90,16
q4-0011,UAB,34:fc:b9:19:7b:90,-91,14
q4-0011,eduroam,34:fc:b9:19:84:41,-91,14
q4-0011,eduroam,34:fc:b9:19:7b:91,-92,13
q4-0011,UAB,94:64:24:0d:30:11,-93,11
q4-0011,UAB,bc:9f:e4:15:f5:c0,-50,88
q4-0011,eduroam,bc:9f:e4:15:f5:c1,-52,87
q4-0011,eduroam,bc:9f:e4:15:f5:d1,-57,84
q4-0011,UAB,bc:9f:e4:15:f5:d0,-60,84
q4-0011,eduroam,34:fc:b9:19:7e:00,-65,80
q4-0011,UAB,34:fc:b9:19:7e:01,-65,80
q4-0011,UAB,34:fc:b9:19:7f:c1,-66,78
q4-0011,eduroam,34:fc:b9:19:7e:10,-74,57
q4-0011,UAB,34:fc:b9:19:7e:11,-75,53
q4-0011,UAB,80:8d:b7:0c:99:80,-76,50
q4-0011,eduroam,80:8d:b7:0c:99:81,-77,46
q4-0011,UAB,94:64:24:0e:83:11,-79,40
q4-0011,eduroam,94:64:24:0b:79:b0,-79,40
q4-0011,UAB,94:64:24:0b:79:b1,-79,40
q4-0011,eduroam,94:64:24:0e:1c:81,-79,40
q4-0011,eduroam,34:fc:b9:19:7f:d0,-80,38
q4-0011,UAB,34:fc:b9:19:7f:d1,-80,38
q4-0011,UAB,94:64:24:0e:1c:80,-80,38
q4-0011,eduroam,94:64:24:0b:79:d0,-81,35
q4-0011,UAB,94:64:24:0b:79:d1,-81,35
q4-0011,UAB,34:fc:b9:19:87:81,-81,35
q4-0011,eduroam,34:fc:b9:19:7f:c0,-82,33
q4-0011,eduroam,34:fc:b9:19:87:80,-82,33
q4-0011,UAB,94:64:24:0e:83:31,-86,24
q4-0011,UAB,34:fc:b9:19:84:50,-87,22
q4-0011,eduroam,94:64:24:0e:83:30,-87,22
q4-0011,UAB,34:fc:b9:19:7b:80,-87,22
q4-0011,eduroam,94:64:24:0e:83:10,-88,20
q4-0011,eduroam,34:fc:b9:19:84:51,-88,20
q4-0011,UAB,80:8d:b7:0c:99:90,-88,20
q4-0011,eduroam,80:8d:b7:0c:99:91,-89,18
q4-0011,eduroam,94:64:24:0d:37:31,-89,18
q4-0011,UAB,34:fc:b9:19:84:40,-89,18
q4-0011,eduroam,34:fc:b9:19:87:90,-89,18
q4-0011,eduroam,94:64:24:0e:1c:a1,-89,18
q4-0011,eduroam,34:fc:b9:19:84:41,-90,16
q4-0011,UAB,34:fc:b9:19:87:91,-90,16
q4-0011,UAB,94:64:24:0e:1c:a0,-90,16
q4-0011,UAB,34:fc:b9:19:7b:90,-91,14
q4-0011,eduroam,34:fc:b9:19:7b:91,-92,13
q4-0011,UAB,94:64:24:0d:30:11,-93,11
q4-0007,eduroam,94:64:24:0b:79:d0,-50,88
q4-0007,eduroam,34:fc:b9:19:7f:d0,-51,87
q4-0007,UAB,34:fc:b9:19:7f:d1,-51,87
q4-0007,UAB,34:fc:b9:19:7f:c1,-54,86
q4-0007,UAB,94:64:24:0b:79:d1,-55,86
q4-0007,eduroam,34:fc:b9:19:7f:c0,-53,86
q4-0007,eduroam,94:64:24:0b:79:b0,-56,85
q4-0007,UAB,94:64:24:0b:79:b1,-55,85
q4-0007,UAB,94:64:24:0e:1c:80,-58,83
q4-0007,eduroam,94:64:24:0e:1c:81,-59,83
q4-0007,UAB,34:fc:b9:19:7e:01,-66,78
q4-0007,UAB,94:64:24:0e:1c:a0,-67,75
q4-0007,eduroam,94:64:24:0e:1c:a1,-67,75
q4-0007,UAB,34:fc:b9:19:87:81,-67,75
q4-0007,UAB,bc:9f:e4:15:f5:c0,-68,72
q4-0007,eduroam,34:fc:b9:19:87:80,-68,72
q4-0007,eduroam,bc:9f:e4:15:f5:c1,-69,70
q4-0007,eduroam,bc:9f:e4:15:f5:d1,-73,60
q4-0007,UAB,bc:9f:e4:15:f5:d0,-73,60
q4-0007,eduroam,34:fc:b9:19:7e:10,-77,46
q4-0007,eduroam,34:fc:b9:19:7b:91,-79,40
q4-0007,UAB,34:fc:b9:19:7b:90,-79,40
q4-0007,UAB,34:fc:b9:19:87:91,-79,40
q4-0007,eduroam,34:fc:b9:19:87:90,-79,40
q4-0007,eduroam,34:fc:b9:19:7b:81,-82,33
q4-0007,UAB,34:fc:b9:19:7b:80,-82,33
q4-0007,eduroam,34:fc:b9:19:84:41,-82,33
q4-0007,UAB,34:fc:b9:19:88:01,-83,31
q4-0007,eduroam,34:fc:b9:19:7e:00,-83,31
q4-0007,UAB,94:64:24:0d:37:30,-85,26
q4-0007,eduroam,34:fc:b9:19:88:00,-87,22
q4-0007,UAB,80:8d:b7:0c:99:80,-87,22
q4-0007,eduroam,34:fc:b9:19:84:51,-88,20
q4-0007,UAB,34:fc:b9:19:84:50,-88,20
q4-0007,eduroam,94:64:24:0d:37:31,-88,20
q4-0007,eduroam,80:8d:b7:0c:99:81,-88,20
q4-0007,eduroam,94:64:24:0e:83:30,-89,18
q4-0007,UAB,94:64:24:0e:83:31,-89,18
q4-0007,UAB,94:64:24:0d:30:31,-91,14
q4-0007,eduroam,80:8d:b7:0c:99:91,-91,14
q4-0007,UAB,80:8d:b7:0c:99:90,-91,14
q4-0007,UAB,34:fc:b9:19:7e:11,-91,14
q4-0007,eduroam,94:64:24:0b:79:d0,-49,88
q4-0007,UAB,94:64:24:0b:79:b1,-50,88
q4-0007,UAB,94:64:24:0b:79:d1,-49,87
q4-0007,eduroam,94:64:24:0b:79:b0,-51,87
q4-0007,eduroam,34:fc:b9:19:7f:c0,-52,87
q4-0007,UAB,34:fc:b9:19:7f:c1,-54,86
q4-0007,eduroam,34:fc:b9:19:7f:d0,-55,85
q4-0007,UAB,34:fc:b9:19:7f:d1,-55,85
q4-0007,UAB,94:64:24:0e:1c:80,-58,83
q4-0007,eduroam,94:64:24:0e:1c:81,-62,81
q4-0007,UAB,34:fc:b9:19:87:81,-67,75
q4-0007,eduroam,34:fc:b9:19:87:80,-67,75
q4-0007,UAB,bc:9f:e4:15:f5:c0,-68,72
q4-0007,eduroam,bc:9f:e4:15:f5:d1,-68,72
q4-0007,UAB,bc:9f:e4:15:f5:d0,-68,72
q4-0007,eduroam,bc:9f:e4:15:f5:c1,-69,70
q4-0007,UAB,94:64:24:0d:30:11,-70,67
q4-0007,eduroam,94:64:24:0d:30:10,-71,65
q4-0007,UAB,34:fc:b9:19:87:91,-74,57
q4-0007,eduroam,34:fc:b9:19:87:90,-74,57
q4-0007,UAB,94:64:24:0e:1c:a0,-74,57
q4-0007,eduroam,94:64:24:0e:1c:a1,-74,57
